"Name","SWF","ExportName","ParticleEmitter","AltParticleEmitter","EmitterDelayMs","IsoLayer","CameraShake","CameraShakeTimeMS","CameraShakeInReplay","AttachToParent","OrientToParent","SortInFrontOfParent","DestroyWhenParentDies","DetachAfterStart","Targeted","Looping","Beam","SpawnLimit","MinLifeTime","Sound","Volume","MinPitch","MaxPitch","SoundDelay","StopSound","PitchIncrease","FadeMusic","OffsetFromGunBone","AttachLocator","OffsetX","OffsetY","OffsetZ","Scale","LifeTimeScale","MaxInstances","SpawnEffect","SpawnEffectDelay","FadeIn","FadeOut","ParticleEmitter3D"
,,,,,,,,,,,,,,,,,,,,"sfx/hogwizard_atk_02.ogg",40,95,105,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,"sfx/hogwizard_atk_03.ogg",40,95,105,,,,,,,,,,,,,,,,,
"HogWizardFlameEffect",,,"hogwizard_attack_flam",,0,"Top",0,0,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,0,0,,,,,0,FALSE,0,FALSE,FALSE,,0,0,0,100,100,0,,,0,0,
"Ice Ability Effect",,,"snowflake_burst_big",,0,"Top",0,0,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,"sfx/archer_invis_01v2.ogg",90,100,100,0,FALSE,0,FALSE,FALSE,,0,0,0,100,100,0,,,0,0,
,,,"queen_ice_ability_fxlines1",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,"queen_ice_ability_glow",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,"queen_ice_ability_glow_white",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,"snowsparkle_burst",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,"snowsparkle_burst_linger",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Ice Archer Die",,,"Splat",,0,"Top",0,0,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,"sfx/ice_archer_die_01.ogg",50,95,105,0,FALSE,0,FALSE,FALSE,,0,0,0,100,100,0,,,0,0,
"Ice Breaker Attack",,,"Ice_Breaker_fireBalls",,0,"Objects",0,0,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,6,0,"sfx/scattershot_atk_01.ogg",70,100,100,0,FALSE,0,FALSE,FALSE,,0,0,0,100,100,0,,,0,0,
,,,"Ice_Breaker_flash",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,"Ice_Breaker_smoke",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Ice Breaker Hit lvl1","sc/buildings.sc","ice_breaker_shard_cone_rotate","Explosion_1_small",,0,"Top",30,850,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,"sfx/scattershot_atk_hit_01.ogg",80,95,105,0,FALSE,0,FALSE,FALSE,,0,0,0,100,100,0,,,0,0,
,,,"Explosion_flash",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,"Fire_explosion",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,"Fire_explosion",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,"Stone_explosion",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,"Ice_Breaker_hit1",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Ice Spawn Effect",,,"snowflake_burst_01",,110,"Top",0,0,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,,,,,0,FALSE,0,FALSE,FALSE,,0,0,0,100,100,0,,,0,0,
,,,"snowflake_burst_left",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,"snowflake_burst_right",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,"queen_ice_ability_glow_offset",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,"snow_spiral_04",,190,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Ice Tinymite Attack",,,"Tinymite_spit",,0,"Objects",0,0,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,5,0,"sfx/tiny_ice_atk_01.ogg",40,90,110,0,FALSE,0,FALSE,FALSE,,0,0,0,100,100,0,,,0,0,
"Ice Tinymite Die",,,"Tiny Splat",,0,"Top",0,0,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,"sfx/tiny_ice_die_01.ogg",50,90,110,0,FALSE,0,FALSE,FALSE,,0,0,0,100,100,0,,,0,0,
,,,"Fire_ballsBigTranslateUp",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Ice Wizard Die",,,"Splat",,0,"Top",0,0,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,"sfx/ice_wiz_death_01.ogg",50,95,105,0,FALSE,0,FALSE,FALSE,,0,0,0,100,100,0,,,0,0,
,,,,,,,,,,,,,,,,,,,,"sfx/ice_wiz_death_02.ogg",50,95,105,,,,,,,,,,,,,,,,,
"IceArcher Deploy",,,"Deploy",,0,"Objects",0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,"sfx/ice_archer_deploy_01.ogg",65,100,100,0,FALSE,0,FALSE,FALSE,,0,0,0,100,100,0,,,0,0,
"IceArcher Hit",,,"Hit",,0,"Objects",0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,3,0,,,,,0,FALSE,0,FALSE,FALSE,,0,0,0,100,100,0,,,0,0,
,,,"IceWizard_Freeze_glow_blue_lvl1",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"IceArcher_attack",,,"Wizard_attack",,0,"Objects",0,0,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,"sfx/ice_archer_fire_01.ogg",50,90,100,0,FALSE,0,FALSE,FALSE,,0,0,0,100,100,0,,,0,0,
"Icegolem Attack",,,,,,"None",0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,"sfx/ice_golem_atk_02.ogg",70,90,110,0,FALSE,0,FALSE,FALSE,,0,0,0,100,100,0,,,0,0,
"Icegolem Deploy",,,"Deploy",,0,"Objects",20,200,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,"sfx/ice_golem_deploy_01.ogg",80,100,100,0,FALSE,0,FALSE,FALSE,,0,0,0,100,100,0,,,0,0,
,,,"Grass",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,"Place",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"IceGolem Freeze deploy lvl1",,,"IceGolem Freeze_glow_blue_lvl1",,0,"Ground",0,0,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,"sfx/freeze_spell_01.ogg",80,90,90,0,FALSE,0,FALSE,FALSE,,0,0,0,100,100,0,,,0,0,
,,,"IceGolem Freeze2_lvl1",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,"IceGolem Freeze3_lvl1",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,"IceGolem Freeze1_lvl1",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,"IceGolem Freeze4_lvl1",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,"IceGolem Freeze5_lvl1",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,"IceGolem Freeze6_lvl1",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"IceGolem Freeze deploy lvl1_DEF",,,"IceGolem Freeze_glow_blue_lvl1_DEF",,0,"Ground",0,0,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,"sfx/freeze_spell_01.ogg",80,90,90,0,FALSE,0,FALSE,FALSE,,0,0,0,100,100,0,,,0,0,
,,,"IceGolem Freeze2_lvl1_DEF",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,"IceGolem Freeze3_lvl1_DEF",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,"IceGolem Freeze1_lvl1_DEF",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"IceGolem Freeze deploy lvl2",,,"IceGolem Freeze_glow_blue_lvl2",,0,"Ground",0,0,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,"sfx/freeze_spell_01.ogg",80,90,90,0,FALSE,0,FALSE,FALSE,,0,0,0,100,100,0,,,0,0,
,,,"IceGolem Freeze2_lvl2",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,"IceGolem Freeze3_lvl2",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,"IceGolem Freeze1_lvl2",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,"IceGolem Freeze4_lvl2",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,"IceGolem Freeze5_lvl2",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,"IceGolem Freeze6_lvl2",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"IceGolem Freeze deploy lvl2_DEF",,,"IceGolem Freeze_glow_blue_lvl2_DEF",,0,"Ground",0,0,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,"sfx/freeze_spell_01.ogg",80,90,90,0,FALSE,0,FALSE,FALSE,,0,0,0,100,100,0,,,0,0,
,,,"IceGolem Freeze2_lvl2_DEF",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,"IceGolem Freeze3_lvl2_DEF",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,"IceGolem Freeze1_lvl2_DEF",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"IceGolem Freeze deploy lvl3",,,"IceGolem Freeze_glow_blue_lvl3",,0,"Ground",0,0,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,"sfx/freeze_spell_01.ogg",80,90,90,0,FALSE,0,FALSE,FALSE,,0,0,0,100,100,0,,,0,0,
,,,"IceGolem Freeze2_lvl3",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,"IceGolem Freeze3_lvl3",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,"IceGolem Freeze1_lvl3",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,"IceGolem Freeze4_lvl3",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,"IceGolem Freeze5_lvl3",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,"IceGolem Freeze6_lvl3",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"IceGolem Freeze deploy lvl3_DEF",,,"IceGolem Freeze_glow_blue_lvl3_DEF",,0,"Ground",0,0,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,"sfx/freeze_spell_01.ogg",80,90,90,0,FALSE,0,FALSE,FALSE,,0,0,0,100,100,0,,,0,0,
,,,"IceGolem Freeze2_lvl3_DEF",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,"IceGolem Freeze3_lvl3_DEF",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,"IceGolem Freeze1_lvl3_DEF",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"IceGolem Freeze deploy lvl4",,,"IceGolem Freeze_glow_blue_lvl4",,0,"Ground",0,0,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,"sfx/freeze_spell_01.ogg",80,90,90,0,FALSE,0,FALSE,FALSE,,0,0,0,100,100,0,,,0,0,
,,,"IceGolem Freeze2_lvl4",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,"IceGolem Freeze3_lvl4",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,"IceGolem Freeze1_lvl4",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,"IceGolem Freeze4_lvl4",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,"IceGolem Freeze5_lvl4",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,"IceGolem Freeze6_lvl4",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"IceGolem Freeze deploy lvl4_DEF",,,"IceGolem Freeze_glow_blue_lvl4_DEF",,0,"Ground",0,0,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,"sfx/freeze_spell_01.ogg",80,90,90,0,FALSE,0,FALSE,FALSE,,0,0,0,100,100,0,,,0,0,
,,,"IceGolem Freeze2_lvl4_DEF",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,"IceGolem Freeze3_lvl4_DEF",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,"IceGolem Freeze1_lvl4_DEF",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"IceGolem Freeze deploy lvl5",,,"IceGolem Freeze_glow_blue_lvl5",,0,"Ground",0,0,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,"sfx/freeze_spell_01.ogg",80,90,90,0,FALSE,0,FALSE,FALSE,,0,0,0,100,100,0,,,0,0,
,,,"IceGolem Freeze2_lvl5",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,"IceGolem Freeze3_lvl5",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,"IceGolem Freeze1_lvl5",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,"IceGolem Freeze4_lvl5",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,"IceGolem Freeze5_lvl5",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,"IceGolem Freeze6_lvl5",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"IceGolem Freeze deploy lvl5_DEF",,,"IceGolem Freeze_glow_blue_lvl5_DEF",,0,"Ground",0,0,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,"sfx/freeze_spell_01.ogg",80,90,90,0,FALSE,0,FALSE,FALSE,,0,0,0,100,100,0,,,0,0,
,,,"IceGolem Freeze2_lvl5_DEF",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,"IceGolem Freeze3_lvl5_DEF",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,"IceGolem Freeze1_lvl5_DEF",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"IceGolem Freeze deploy lvl6",,,"IceGolem Freeze_glow_blue_lvl6",,0,"Ground",0,0,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,"sfx/freeze_spell_01.ogg",80,90,90,0,FALSE,0,FALSE,FALSE,,0,0,0,100,100,0,,,0,0,
,,,"IceGolem Freeze2_lvl6",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,"IceGolem Freeze3_lvl6",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,"IceGolem Freeze1_lvl6",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,"IceGolem Freeze4_lvl6",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,"IceGolem Freeze5_lvl6",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,"IceGolem Freeze6_lvl6",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"IceGolem Freeze deploy lvl6_DEF",,,"IceGolem Freeze_glow_blue_lvl6_DEF",,0,"Ground",0,0,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,"sfx/freeze_spell_01.ogg",80,90,90,0,FALSE,0,FALSE,FALSE,,0,0,0,100,100,0,,,0,0,
,,,"IceGolem Freeze2_lvl6_DEF",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,"IceGolem Freeze3_lvl6_DEF",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,"IceGolem Freeze1_lvl6_DEF",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"IceGolem Freeze deploy lvl7",,,"IceGolem Freeze_glow_blue_lvl7",,0,"Ground",0,0,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,"sfx/freeze_spell_01.ogg",80,90,90,0,FALSE,0,FALSE,FALSE,,0,0,0,100,100,0,,,0,0,
,,,"IceGolem Freeze2_lvl7",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,"IceGolem Freeze3_lvl7",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,"IceGolem Freeze1_lvl7",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,"IceGolem Freeze4_lvl7",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,"IceGolem Freeze5_lvl7",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,"IceGolem Freeze6_lvl7",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"IceGolem Freeze deploy lvl8",,,"IceGolem Freeze_glow_blue_lvl8",,0,"Ground",0,0,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,"sfx/freeze_spell_01.ogg",80,90,90,0,FALSE,0,FALSE,FALSE,,0,0,0,100,100,0,,,0,0,
,,,"IceGolem Freeze2_lvl8",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,"IceGolem Freeze3_lvl8",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,"IceGolem Freeze1_lvl8",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,"IceGolem Freeze4_lvl8",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,"IceGolem Freeze5_lvl8",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,"IceGolem Freeze6_lvl8",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"IceGolem Freeze deploy2 lvl1",,,"IceGolem Freeze_dots1",,0,"Top",0,0,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,,,,,0,FALSE,0,FALSE,FALSE,,0,0,0,100,100,0,,,0,0,
,,,"IceGolem Freeze_dots2",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,"IceGolem Freeze_crystal_lvl1",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"IceGolem Freeze deploy2 lvl1_DEF",,,"IceGolem Freeze_dots1",,0,"Top",0,0,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,,,,,0,FALSE,0,FALSE,FALSE,,0,0,0,100,100,0,,,0,0,
,,,"IceGolem Freeze_dots2",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,"IceGolem Freeze_crystal_lvl1_DEF",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"IceGolem Freeze deploy2 lvl2",,,"IceGolem Freeze_dots1",,0,"Top",0,0,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,,,,,0,FALSE,0,FALSE,FALSE,,0,0,0,100,100,0,,,0,0,
,,,"IceGolem Freeze_dots2",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,"IceGolem Freeze_crystal_lvl2",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"IceGolem Freeze deploy2 lvl2_DEF",,,"IceGolem Freeze_dots1",,0,"Top",0,0,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,,,,,0,FALSE,0,FALSE,FALSE,,0,0,0,100,100,0,,,0,0,
,,,"IceGolem Freeze_dots2",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,"IceGolem Freeze_crystal_lvl2_DEF",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"IceGolem Freeze deploy2 lvl3",,,"IceGolem Freeze_dots1",,0,"Top",0,0,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,,,,,0,FALSE,0,FALSE,FALSE,,0,0,0,100,100,0,,,0,0,
,,,"IceGolem Freeze_dots2",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,"IceGolem Freeze_crystal_lvl3",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"IceGolem Freeze deploy2 lvl3_DEF",,,"IceGolem Freeze_dots1",,0,"Top",0,0,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,,,,,0,FALSE,0,FALSE,FALSE,,0,0,0,100,100,0,,,0,0,
,,,"IceGolem Freeze_dots2",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,"IceGolem Freeze_crystal_lvl3_DEF",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"IceGolem Freeze deploy2 lvl4",,,"IceGolem Freeze_dots1",,0,"Top",0,0,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,,,,,0,FALSE,0,FALSE,FALSE,,0,0,0,100,100,0,,,0,0,
,,,"IceGolem Freeze_dots2",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,"IceGolem Freeze_crystal_lvl4",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"IceGolem Freeze deploy2 lvl4_DEF",,,"IceGolem Freeze_dots1",,0,"Top",0,0,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,,,,,0,FALSE,0,FALSE,FALSE,,0,0,0,100,100,0,,,0,0,
,,,"IceGolem Freeze_dots2",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,"IceGolem Freeze_crystal_lvl4_DEF",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"IceGolem Freeze deploy2 lvl5",,,"IceGolem Freeze_dots1",,0,"Top",0,0,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,,,,,0,FALSE,0,FALSE,FALSE,,0,0,0,100,100,0,,,0,0,
,,,"IceGolem Freeze_dots2",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,"IceGolem Freeze_crystal_lvl5",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"IceGolem Freeze deploy2 lvl5_DEF",,,"IceGolem Freeze_dots1",,0,"Top",0,0,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,,,,,0,FALSE,0,FALSE,FALSE,,0,0,0,100,100,0,,,0,0,
,,,"IceGolem Freeze_dots2",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,"IceGolem Freeze_crystal_lvl5_DEF",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"IceGolem Freeze deploy2 lvl6",,,"IceGolem Freeze_dots1",,0,"Top",0,0,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,,,,,0,FALSE,0,FALSE,FALSE,,0,0,0,100,100,0,,,0,0,
,,,"IceGolem Freeze_dots2",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,"IceGolem Freeze_crystal_lvl6",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"IceGolem Freeze deploy2 lvl6_DEF",,,"IceGolem Freeze_dots1",,0,"Top",0,0,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,,,,,0,FALSE,0,FALSE,FALSE,,0,0,0,100,100,0,,,0,0,
,,,"IceGolem Freeze_dots2",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,"IceGolem Freeze_crystal_lvl6_DEF",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"IceGolem Freeze deploy2 lvl7",,,"IceGolem Freeze_dots1",,0,"Top",0,0,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,,,,,0,FALSE,0,FALSE,FALSE,,0,0,0,100,100,0,,,0,0,
,,,"IceGolem Freeze_dots2",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,"IceGolem Freeze_crystal_lvl7",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"IceGolem Freeze deploy2 lvl8",,,"IceGolem Freeze_dots1",,0,"Top",0,0,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,,,,,0,FALSE,0,FALSE,FALSE,,0,0,0,100,100,0,,,0,0,
,,,"IceGolem Freeze_dots2",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,"IceGolem Freeze_crystal_lvl8",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Icehound Attack",,,,,,"None",0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,"sfx/ice_hound_atk_01.ogg",70,90,110,0,FALSE,0,FALSE,FALSE,,0,0,0,100,100,0,,,0,0,
"Icehound Deploy",,,"Deploy",,0,"Objects",20,200,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,"sfx/ice_hound_deploy_01.ogg",80,95,105,0,FALSE,0,FALSE,FALSE,,0,0,0,100,100,0,,,0,0,
,,,"Grass",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,"Place",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
